reference_id,school,division,conference,city,state,coaching_staff_url,camp_url,recruiting_questionnaire_url,program_x_url,source_url,snapshot_date,logo_url,distance_miles
abilene-christian-texas-d1-fcs,Abilene Christian,D1-FCS,UAC,Abilene,Texas,https://acusports.com/sports/football/coaches,https://www.acufootballcamps.com/,https://questionnaires.armssoftware.com/66ab96eced0a,https://x.com/ACUFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2000.png,256
adams-state-university-colorado-d2,Adams State University,D2,RMAC,Alamosa,Colorado,https://asugrizzlies.com/sports/football/coaches,https://asugrizzlies.com/sports/football,https://asugrizzlies.com/sports/football,https://x.com/adamstateFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2001.png,482
adrian-college-michigan-d3,Adrian College,D3,MIAA,Adrian,Michigan,https://adrianbulldogs.com/sports/football/roster/2025#sidearm-roster-coaches,https://docs.google.com/forms/d/1YUUIqjszIFHF-pjhnxxVmpOP3465eLaMq2NNidXaMqw/closedform,https://adrianbulldogs.com/sports/2021/5/27/student-athlete-forms.aspx,https://x.com/AdrianCollegeFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2003.png,841
air-force-colorado-d1-fbs,Air Force,D1-FBS,Mountain West,Colorado Springs,Colorado,https://goairforcefalcons.com/sports/football/coaches,https://goairforcefalcons.com/sports/2018/6/21/camps-saturday-night-thunder-html,https://questionnaires.armssoftware.com/eff272a5aeb4,https://x.com/AF_Football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2005.png,460
akron-ohio-d1-fbs,Akron,D1-FBS,MAC,Akron,Ohio,https://gozips.com/sports/football/coaches,https://joemoorheadfootball.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/3242f548bc75,https://x.com/ZipsFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2006.png,941
alabama-alabama-d1-fbs,Alabama,D1-FBS,SEC,Tuscaloosa,Alabama,https://rolltide.com/sports/football/coaches,https://www.alabamafootballcamp.com/,https://rolltide.com/sports/football,https://x.com/AlabamaFTBL,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/333.png,589
alabama-a-m-alabama-d1-fcs,Alabama A&M,D1-FCS,SWAC,Normal,Alabama,https://aamusports.com/sports/football/coaches,https://aamusports.com/sports/football,https://questionnaires.armssoftware.com/82f1cd606714,https://x.com/AamufbR,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2010.png,618
alabama-state-alabama-d1-fcs,Alabama State,D1-FCS,SWAC,Montgomery,Alabama,https://bamastatesports.com/sports/football/coaches,https://www.eddierobinsonjrfootballcamps.com/,https://www.fieldlevel.com/alasu/football/recruiting,https://x.com/bamastatefb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2011.png,679
albany-new-york-d1-fcs,Albany,D1-FCS,CAA,Albany,New York,https://ualbanysports.com/sports/football/coaches,https://greatdanesfootball.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/ce2ee88e7302?path=football,https://x.com/ualbanyfootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1354
albany-state-university-georgia-d2,Albany State University,D2,SIAC,Albany,Georgia,https://asugoldenrams.com/sports/football/coaches,https://asugoldenrams.com/sports/football,https://questionnaires.armssoftware.com/ce2ee88e7302?path=football,https://x.com/asugoldenramsfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2013.png,816
albion-college-michigan-d3,Albion College,D3,MIAA,Albion,Michigan,https://gobrits.com/sports/football/roster?path=football#sidearm-roster-coaches,https://gobrits.com/sports/2021/7/20/information-team-camps,https://gobrits.com/sports/football,https://x.com/albionfootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2790.png,820
albright-college-pennsylvania-d3,Albright College,D3,MAC,Reading,Pennsylvania,https://albrightathletics.com/sports/football/coaches,https://albrightathletics.com/sports/2009/7/22/GEN_0722093632.aspx,https://albrightathletics.com/sports/2010/5/26/GEN_0526100955,https://x.com/albright_fball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2015.png,1214
alcorn-state-mississippi-d1-fcs,Alcorn State,D1-FCS,SWAC,Lorman,Mississippi,https://alcornsports.com/sports/football/coaches,https://alcornsports.com/sports/football,https://alcornsports.com/sports/football,https://x.com/BRAVESSPORTS,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2016.png,454
alfred-state-college-new-york-d3,Alfred State College,D3,AMCC,Alfred,New York,https://alfredstateathletics.com/sports/football/coaches,https://alfredstateathletics.com/sports/football,https://www.fieldlevel.com/alfredstate/football/recruiting,https://x.com/alfredstatefb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/3162.png,1148
alfred-university-new-york-d3,Alfred University,D3,Empire 8,Alfred,New York,https://gosaxons.com/sports/football/coaches,https://gosaxons.com/sports/football,https://gosaxons.com/sports/football,https://x.com/AUSaxonFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/365.png,1148
allan-hancock-college-california-juco,Allan Hancock College,JUCO,Pacific,Santa Maria,California,https://athletics.hancockcollege.edu/sports/fball/coaches/index,https://athletics.hancockcollege.edu/sports/fball,https://athletics.hancockcollege.edu/sports/fball,https://x.com/ahancockfball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1292
allegheny-college-pennsylvania-d3,Allegheny College,D3,PAC,Meadville,Pennsylvania,https://alleghenygators.com/sports/football/coaches,https://alleghenygators.com/sports/2018/4/3/camps-and-clinics.aspx?id=580,https://alleghenygators.com/sb_output.aspx?frform=7&path=football,https://x.com/alleghenyfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2018.png,1020
allen-university-south-carolina-d2,Allen University,D2,SIAC,Columbia,South Carolina,https://auyellowjackets.com/sports/football/coaches,https://auyellowjackets.com/sports/football,https://questionnaires.armssoftware.com/42c2b39d84c9,https://x.com/auyellowjackets,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2019.png,938
alma-college-michigan-d3,Alma College,D3,MIAA,Alma,Michigan,https://almascots.com/sports/football/coaches,https://almascots.com/sports/2023/5/9/camps-index.aspx,https://www.fieldlevel.com/alma/football/recruiting,https://x.com/almascotsfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2800.png,865
alvernia-university-pennsylvania-d3,Alvernia University,D3,MAC,Reading,Pennsylvania,https://auwolves.com/staff-directory/football-department/50,https://auwolves.com/sports/football,https://auwolves.com/sports/2019/1/18/alvernia-football-recruiting-form.aspx?id=1252,https://x.com/alverniafb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/111674.png,1214
american-international-college-massachusetts-d2,American International College,D2,NE-10,Springfield,Massachusetts,https://aicyellowjackets.com/sports/football/coaches,https://aicyellowjacketscamps.com/,https://www.fieldlevel.com/aic/football/recruiting,https://x.com/AICFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2022.png,1405
american-river-college-california-juco,American River College,JUCO,NorCal,Sacramento,California,https://www.arcbeavers.com/sports/fball/coaches/index,https://www.arcbeavers.com/sports/fball/index,https://www.fieldlevel.com/arc/football/recruiting,https://x.com/arcbeaverball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1335
amherst-college-massachusetts-d3,Amherst College,D3,NESCAC,Amherst,Massachusetts,https://athletics.amherst.edu/sports/football/coaches,https://athletics.amherst.edu/sports/2020/6/15/information-camps-clinics-copy.aspx,https://questionnaires.armssoftware.com/35156960911d,https://x.com/amherstcollfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/7.png,1412
anderson-university-indiana-indiana-d3,Anderson University - Indiana,D3,HCAC,Anderson,Indiana,https://athletics.anderson.edu/sports/fball/2025-26/roster?jsRendering=true#coaching-staff,https://athletics.anderson.edu/sports/fball,https://questionnaires.armssoftware.com/fe05a4f4ac9f,https://x.com/_ahs_football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,712
anderson-university-south-carolina-south-carolina-d2,Anderson University - South Carolina,D2,SAC,Anderson,South Carolina,https://autrojans.com/sports/football/roster#sidearm-roster-coaches,https://andersonfootballcamps.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/fe05a4f4ac9f,https://x.com/AUTrojansFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,841
andrew-college-georgia-naia,Andrew College,NAIA,AAC,Cuthbert,Georgia,https://andrewfightingtigers.com/sports/football/coaches,https://andrewfightingtigers.com/sports/football,https://andrewfightingtigers.com/sports/2026/6/25/recruits-prospective-athlete.aspx,https://x.com/TigersAndrew,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,776
angelo-state-university-texas-d2,Angelo State University,D2,LSC,San Angelo,Texas,https://angelosports.com/sports/football/coaches,https://www.ramfootballcamps.com/,https://www.fieldlevel.com/angelo/football/recruiting,https://x.com/AngeloStateFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2025.png,336
anna-maria-massachusetts-d3,Anna Maria,D3,ECFC,Paxton,Massachusetts,https://annamaria.prestosports.com/site-in-maintenance,https://annamaria.prestosports.com/site-in-maintenance,https://annamaria.prestosports.com/site-in-maintenance,https://x.com/AMCAT_Football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1441
antelope-valley-college-california-juco,Antelope Valley College,JUCO,Pacific,Lancaster,California,https://gomarauders.avc.edu/sports/fball/coaches/index,https://gomarauders.avc.edu/sports/fball/index,https://www.fieldlevel.com/yceqmc3c/football/recruiting,https://x.com/avcfootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1166
appalachian-state-north-carolina-d1-fbs,Appalachian State,D1-FBS,Sun Belt,Boone,North Carolina,https://appstatesports.com/sports/football/coaches,https://www.dowellloggainsfootballcamps.com/,https://questionnaires.armssoftware.com/a6373a93722b,https://x.com/AppState_FB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,884
arizona-arizona-d1-fbs,Arizona,D1-FBS,Big 12,Tucson,Arizona,https://arizonawildcats.com/sports/football/coaches,https://www.brentbrennanfootballcamps.com/,https://arizonawildcats.com/sports/football,https://x.com/ArizonaFBall,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/12.png,806
arizona-christian-university-arizona-naia,Arizona Christian University,NAIA,GSAC,Phoenix,Arizona,https://acufirestorm.com/sports/football/coaches,https://acufirestorm.com/sports/2022/11/29/798_133142257171797693.aspx,https://acufirestorm.com/sports/football,https://x.com/firestormfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,844
arizona-state-arizona-d1-fbs,Arizona State,D1-FBS,Big 12,Tempe,Arizona,https://thesundevils.com/sports/football/roster#coaches,https://arizonastatefootballcamps.totalcamps.com/About%20Us,https://www.fieldlevel.com/asu/football/recruiting,https://x.com/ASUFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/9.png,835
arkansas-arkansas-d1-fbs,Arkansas,D1-FBS,SEC,Fayetteville,Arkansas,https://arkansasrazorbacks.com/sport/m-footbl/roster/#coaches,https://www.arkansasrazorbackfootballcamps.com/,https://questionnaires.armssoftware.com/567edf1eacb2,https://x.com/RazorbackFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/8.png,188
arkansas-baptist-college-arkansas-juco,Arkansas Baptist College,JUCO,Independent,Little Rock,Arkansas,https://abcbuffaloes.com/sports/football,https://abcbuffaloes.com/sports/football,https://www.fieldlevel.com/yxvpvw3l/football/recruiting,https://x.com/abc_football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,300
arkansas-state-arkansas-d1-fbs,Arkansas State,D1-FBS,Sun Belt,Jonesboro,Arkansas,https://astateredwolves.com/sports/football,https://arkansasstatefootballcamps.totalcamps.com/About%20Us?path=football,https://astateredwolves.com/sports/football,https://x.com/AStateFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2032.png,380
arkansas-tech-university-arkansas-d2,Arkansas Tech University,D2,GAC,Russellville,Arkansas,https://arkansastechsports.com/sports/football/roster#sidearm-roster-coaches,https://www.wonderboyfootballcamps.com/,https://www.fieldlevel.com/atu/football/recruiting,https://x.com/ATUFOOTBALL,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2033.png,246
arkansas-pine-bluff-arkansas-d1-fcs,Arkansas-Pine Bluff,D1-FCS,SWAC,Pine Bluff,Arkansas,https://uapblionsroar.com/sports/football/roster#sidearm-roster-coaches,https://uapblionsroar.com/sb_output.aspx?form=37,https://questionnaires.armssoftware.com/f5797a01f623,https://x.com/UAPBLionsFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2029.png,325
army-new-york-d1-fbs,Army,D1-FBS,American,West Point,New York,https://goarmywestpoint.com/sports/football/coaches,https://armyfootball.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/68966b661b5d,https://x.com/ArmyWP_Football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/349.png,1327
ashland-university-ohio-d2,Ashland University,D2,GMAC,Ashland,Ohio,https://goashlandeagles.com/staff-directory/football-department/3,https://goashlandeagles.com/sports/2020/5/20/camps-2014-15-Football-FOOTBALLCAMPS.aspx,https://questionnaires.armssoftware.com/fb779b50b416,https://x.com/ashlandfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/308.png,896
assumption-university-massachusetts-d2,Assumption University,D2,NE-10,Worcester,Massachusetts,https://assumptiongreyhounds.com/sports/football/coaches,https://assumptionfootballcamps.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/b100ccaa730a,https://x.com/assumptionfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2038.png,1447
auburn-alabama-d1-fbs,Auburn,D1-FBS,SEC,Auburn,Alabama,https://auburntigers.com/sports/football/roster,https://auburntigers.com/sports/football,https://www.fieldlevel.com/auburn/football/recruiting,https://x.com/AuburnFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,717
augsburg-university-minnesota-d3,Augsburg University,D3,MIAC,Minneapolis,Minnesota,https://athletics.augsburg.edu/sports/football/coaches,https://www.augsburgfootballcamps.com/,https://athletics.augsburg.edu/sb_output.aspx?frform=5&path=football,https://x.com/augsburg_fb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/124.png,681
augustana-college-illinois-illinois-d3,Augustana College - Illinois,D3,CCIW,Rock Island,Illinois,https://athletics.augustana.edu/sports/football/coaches,"https://augustanafootballcamp.com/#:~:text=JUNE%205%2C%202022&text=Augustana%20will%20conduct%20its%20One,Recruiting%20Program%20at%2010%3A30am.",https://athletics.augustana.edu/sb_output.aspx?frform=1&path=football,https://x.com/AugieILfootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,550
augustana-university-south-dakota-south-dakota-d2,Augustana University - South Dakota,D2,NSIC,Sioux Falls,South Dakota,https://goaugie.com/sports/football/coaches,https://augustanafootballcamp.com/,https://goaugie.com/sb_output.aspx?frform=2&path=football,https://x.com/augiefb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,547
aurora-university-illinois-d3,Aurora University,D3,NACC,Aurora,Illinois,https://athletics.aurora.edu/sports/football/coaches,https://athletics.aurora.edu/sports/2010/5/26/BB_0526105308.aspx,https://athletics.aurora.edu/sb_output.aspx?frform=6&path=football,https://x.com/au_spartanfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2044.png,649
austin-college-texas-d3,Austin College,D3,SCAC,Sherman,Texas,https://austin.prestosports.com/sports/fball/coaches/index,https://austin.prestosports.com/sports/fball/index,https://austin.prestosports.com/sports/fball/recruits,https://x.com/roosfootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2045.png,148
austin-peay-tennessee-d1-fcs,Austin Peay,D1-FCS,UAC,Clarksville,Tennessee,https://letsgopeay.com/staff-directory/football-department/10,https://letsgopeay.com/sports/2014/6/3/GEN_0603145513.aspx,https://questionnaires.armssoftware.com/cf5482d7b7bb,https://x.com/GovsFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2046.png,568
ave-maria-university-florida-naia,Ave Maria University,NAIA,Sun,Naples,Florida,https://avemariagyrenes.com/sports/football/coaches,https://sites.google.com/view/amu-football-camps/home,https://www.fieldlevel.com/avemaria/football/recruiting,https://x.com/GyreneFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1136
averett-university-virginia-d3,Averett University,D3,ODAC,Danville,Virginia,https://averettcougars.com/sports/football/coaches,https://averettfootball.totalcamps.com/About%20Us,https://averettcougars.com/sb_output.aspx?frform=8&path=football,https://x.com/AverettFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2047.png,1010
avila-university-missouri-naia,Avila University,NAIA,Kansas Collegiate Athletic Conference,Kansas City,Missouri,https://www.avilaathletics.com/sports/fball/coaches/index,https://www.avilaathletics.com/sports/fball,https://www.avilaathletics.com/sports/fball,https://x.com/Avila_Athletics,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,286
azusa-pacific-university-california-d3,Azusa Pacific University,D3,SCIAC,Azusa,California,https://athletics.apu.edu/sports/football/coaches,https://athletics.apu.edu/sports/football,https://athletics.apu.edu/sports/football,https://x.com/APUFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/guid/0aa67bb7-1cce-622a-b14f-d2a82aa2349b/logos/default.png,1160
baker-university-kansas-naia,Baker University,NAIA,Heart of America Athletic Conference,Baldwin City,Kansas,https://www.bakerwildcats.com/sports/fball/coaches/index,https://www.bakerwildcats.com/sports/fball,https://www.bakerwildcats.com/sports/fball,https://x.com/bakeru_football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,250
bakersfield-college-california-juco,Bakersfield College,JUCO,Northern,Bakersfield,California,http://www.gogades.com/sports/fball/coaches/index,http://www.gogades.com/sports/fball/index,https://www.fieldlevel.com/bakersfieldcollege/football/recruiting,https://x.com/bcrenegadefb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,1209
baldwin-wallace-university-ohio-d3,Baldwin Wallace University,D3,OAC,Berea,Ohio,https://bwyellowjackets.com/sports/football/coaches,https://www.bwathleticcamps.com/,https://bwyellowjackets.com/sports/2024/6/24/athletics-recruiting.aspx,https://x.com/BWFootball_,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/188.png,931
ball-state-indiana-d1-fbs,Ball State,D1-FBS,MAC,Muncie,Indiana,https://ballstatesports.com/sports/football/coaches,https://ballstatefootballcamps.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/489a56db71f3,https://x.com/BallStateFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2050.png,729
barton-college-north-carolina-d2,Barton College,D2,Conference Carolinas,Wilson,North Carolina,https://bartonbulldogs.com/sports/football/coaches,https://bartonbulldogs.com/sports/2020/7/13/athletics-camps-index.aspx,https://bartonbulldogs.com/sports/2020/7/13/recruits-football.aspx,https://x.com/barton_fb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/122666.png,1096
bates-college-maine-d3,Bates College,D3,NESCAC,Lewiston,Maine,https://gobatesbobcats.com/sports/football/coaches,https://gobatesbobcats.com/sports/2020/6/5/summer-camps.aspx,https://questionnaires.armssoftware.com/b06e3cd6027f,https://x.com/bates_football,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/121.png,1550
baylor-texas-d1-fbs,Baylor,D1-FBS,Big 12,Waco,Texas,https://baylorbears.com/sports/football/coaches,https://baylorbears.com/feature/footballcamps,https://baylorbears.com/sports/football,https://x.com/BUFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,284
belhaven-university-mississippi-d3,Belhaven University,D3,CCS,Jackson,Mississippi,https://blazers.belhaven.edu/sports/football/coaches,https://blazers.belhaven.edu/sports/2019/6/4/football-camps.aspx?path=football,https://blazers.belhaven.edu/sb_output.aspx?frform=14,https://x.com/BelhavenFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2056.png,478
beloit-college-wisconsin-d3,Beloit College,D3,MWC,Beloit,Wisconsin,https://beloitcollegeathletics.com/sports/football/coaches,https://beloitcollegeathletics.com/sports/2024/6/6/buccaneer-camps-clinics.aspx,https://www.frontrush.com/FR_Web_App/Player/PlayerSubmit.aspx?sid=MzM2Mg==-dYnIo7zUJzE=&ptype=recruit&path=football,https://x.com/BeloitBucsFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/266.png,655
bemidji-state-university-minnesota-d2,Bemidji State University,D2,NSIC,Bemidji,Minnesota,https://bsubeavers.com/sports/football/coaches,https://bemidjistatefootballcamps.totalcamps.com/About%20Us,https://www.bsubeavers.com/athletics/recruitform/,https://x.com/BSUBeaversFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/132.png,828
benedict-college-south-carolina-d2,Benedict College,D2,SIAC,Columbia,South Carolina,https://benedicttigers.com/sports/football/coaches,https://benedicttigers.com/sports/football,https://www.fieldlevel.com/benedict/football/recruiting,https://x.com/GoTigers_FB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/490.png,938
benedictine-college-kansas-naia,Benedictine College,NAIA,Heart of America Athletic Conference,Atchison,Kansas,https://ravenathletics.com/sports/football/coaches,https://ravenathletics.com/sports/2025/5/29/FootballCamps.aspx,https://questionnaires.armssoftware.com/c2e6343460b7,https://x.com/RavenFootballBC,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,299
benedictine-university-illinois-d3,Benedictine University,D3,NACC,Lisle,Illinois,https://benueagles.com/sports/football/coaches,https://benueagles.com/sports/2017/10/13/camps.aspx,https://benueagles.com/sports/football,https://x.com/BenUFootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,661
bentley-university-massachusetts-d2,Bentley University,D2,NE-10,Waltham,Massachusetts,https://bentleyfalcons.com/sports/football/roster#sidearm-roster-coaches,https://bentleyfootballcamps.totalcamps.com/About%20Us,https://questionnaires.armssoftware.com/de9c5d168823,https://x.com/footballbentley,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2060.png,1476
berry-college-georgia-d3,Berry College,D3,SAA,Mount Berry,Georgia,https://berryvikings.com/sports/football/coaches,https://berryvikings.com/sports/football,https://berryvikings.com/sports/football,https://x.com/berryfootball,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2757.png,702
bethany-college-kansas-kansas-naia,Bethany College - Kansas,NAIA,Kansas Collegiate Athletic Conference,Lindsbord,Kansas,https://www.bethanyswedes.com/sports/fball/coaches/index,https://www.bethanyswedes.com/sports/fball/index,https://www.fieldlevel.com/benthany-lb/football/recruiting,https://x.com/footballbethany,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,
bethany-college-west-virginia-west-virginia-d3,Bethany College - West Virginia,D3,PAC,Bethany,West Virginia,https://bethanybison.com/sports/football/roster#sidearm-roster-coaches,https://bethanybison.com/sports/football,https://www.fieldlevel.com/benthany-lb/football/recruiting,https://x.com/BethanyWV_FB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,973
bethel-college-kansas-kansas-naia,Bethel College - Kansas,NAIA,Kansas Collegiate Athletic Conference,Newton,Kansas,https://bethelthreshers.com/staff-directory/football-department/9,https://bethelthreshers.com/sports/football,https://bethelks.sidearmsports.com/sports/2021/6/9/6128_132677263269029952.aspx,https://x.com/threshers_fb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,166
bethel-university-minnesota-minnesota-d3,Bethel University - Minnesota,D3,MIAC,Arden Hills,Minnesota,https://athletics.bethel.edu/sports/football/coaches,https://athletics.bethel.edu/sports/2007/11/13/camps.aspx,https://athletics.bethel.edu/sports/2009/1/16/FB_0116095251.aspx?path=football,https://x.com/bethelroyalsfb,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,688
bethel-university-tennessee-tennessee-naia,Bethel University - Tennessee,NAIA,Mid-South Conference,McKenzie,Tennessee,https://bethelathletics.com/sports/fball,https://bethelathletics.com/sports/fball,https://www.fieldlevel.com/bethel/football/recruiting,https://x.com/bu_footballtn,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,502
bethune-cookman-florida-d1-fcs,Bethune-Cookman,D1-FCS,SWAC,Daytona Beach,Florida,https://bcuathletics.com/sports/football/coaches,https://bcuathletics.com/sports/football,https://www.fieldlevel.com/cookman/football/recruiting,https://x.com/BCUGridiron,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2065.png,1056
bismarck-state-college-north-dakota-naia,Bismarck State College,NAIA,Frontier Conference,Bismarck,North Dakota,https://bscmystics.com/sports/football/coaches,https://bscmystics.com/sports/football,https://bscmystics.com/sports/football,https://x.com/MysticsFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,,789
black-hills-state-university-south-dakota-d2,Black Hills State University,D2,RMAC,Spearfish,South Dakota,https://bhsuathletics.com/sports/football/coaches,https://blackhillsstatefootballcamps.totalcamps.com/About%20Us,https://bhsuathletics.com/sports/football,https://x.com/BHSUFB,https://www.lewisvillerecruiting.com/college-search-tool,2026-09-23,https://a.espncdn.com/i/teamlogos/ncaa/500/2069.png,697
